FX5QA__Breadcrumb__c,FX5QA__Cost__c,FX5QA__Description__c,FX5QA__Name_Unique__c,FX5QA__Sequence_Number__c,FX5QA__Ticket_Item_Record_Type__c,FX5QA__Track_Inventory__c,FX5QA__UOM__c,Name
Tax,0,TAX:  NM - MORIARTY - 000-000-2220-1196,2198,1062,Supplies,FALSE,Lump Sum,2198
Tax,0,TAX:  NM - NAVAJO RESERVATION - 925-000-2210-1001,2153,1063,Supplies,FALSE,Lump Sum,2153
Tax,0,TAX:  NM - NAVAJO RESERVATION - 925-000-2210-1002,2154,1064,Supplies,FALSE,Lump Sum,2154
Equipment : 125 KW Generators,0,125 KW Generator,Gen125,42,Equipment,FALSE,HR,Gen125
Equipment : Pressure Washers,0,13 HP Steam Cleaner Unit,Steam,43,Equipment,FALSE,HR,Steam
Equipment : 132 KW Generators,0,132 KW Whisperized Generator,Gen132,44,Equipment,FALSE,HR,Gen132
Equipment : Dump Trucks,0,14 Yard Tandem Dump Truck,DT14,45,Equipment,FALSE,HR,DT14
Equipment,0,"14"" cutoff saw (electric)",Saw14,46,Supplies,FALSE,SHIFT,Saw14
Equipment : Water Trucks,0,140 Barrel Water Truck,Bbl140,47,Equipment,FALSE,HR,Bbl140
Equipment : 15 Ton Trucks,0,15 ton road truck,Trk15,48,Services,FALSE,SHIFT,Trk15
Equipment : 15 Ton Trucks,1.5,15 ton road truck - Mileage,Trk15m,49,Supplies,FALSE,MI,Trk15m
Equipment : Vacuum Trucks,0,"15"" Vacuum Loader",IVL15,50,Equipment,FALSE,HR,IVL15
Equipment,0,26' office van/trailer,26TrailerM,101,Supplies,FALSE,MONTH,26TrailerM
Equipment,0,26' office van/trailer,26Trailer,102,Supplies,FALSE,SHIFT,26Trailer
Equipment : Vacuum Trucks,0,"27"" Vacuum Loader",IVL27,103,Equipment,FALSE,HR,IVL27
Equipment : Vacuum Trucks,0,"27"" Vacuum Truck - Dry Service",DVS27,104,Equipment,FALSE,HR,DVS27
Supplies,0,3 mm Visqueen plastic (20' x 100'),7400100,105,Supplies,FALSE,ROLL,7400100
Equipment,0,3 ton come-along,Calong3,106,Supplies,FALSE,SHIFT,Calong3
Equipment,0,"3"" diaphragm pump (air-powered)",WP3A,107,Supplies,FALSE,SHIFT,WP3A
Supplies,6.5,"3"" paint brush",5200003,108,Supplies,FALSE,EA,5200003
Equipment,0,"3"" trash pump (with Honda engine)",WP3T,109,Supplies,FALSE,SHIFT,WP3T
Equipment,0,"3"" water pump (with Honda engine)",WP3H,110,Supplies,FALSE,SHIFT,WP3H
"Supplies : Paint, Coating, and Thinner : Ameron",37.12,Amercoat #3279 hi-heat aluminum,A3279,261,Supplies,FALSE,GAL,A3279
Equipment,0,Electric Air Compressor (hourly),ACElecH,461,Equipment,FALSE,HR,ACElecH
Equipment : Painting Equipment,0,Electric paint unit,SPUE,462,Equipment,FALSE,HR,SPUE
Equipment : Pavement Cleaning,0,Elgin Street Sweeper,Elgin,463,Equipment,FALSE,HR,Elgin
Labor : DT,76.48,Environmental Manager - DT,EMDT,464,Labor,FALSE,HR,EMDT
Labor : OT,0,Environmental Manager - OT,EMOT,465,Labor,FALSE,,EMOT
Labor : TT,60,Environmental Manager - PT,EMPT,466,Labor,FALSE,HR,EMPT
Labor : ST,0,Environmental Manager - ST,EMST,467,Labor,FALSE,,EMST
Surcharge,0,Environmental Recovery Waste Surcharge,ERWS,468,Supplies,FALSE,EA,ERWS
Tax,0,TAX:  NM - OTERO COUNTY - 000-000-2220-1200,2243,1065,Supplies,FALSE,Lump Sum,2243
Tax,0,TAX:  NM - OTERO COUNTY - 000-000-2220-1201,2338,1066,Supplies,FALSE,Lump Sum,2338
Tax,0,TAX:  NM - PORTALES - 000-000-2220-1205,2178,1067,Supplies,FALSE,Lump Sum,2178
Tax,0,TAX:  NM - PORTALES - 000-000-2220-1206,2401,1068,Supplies,FALSE,Lump Sum,2401
Tax,0,TAX:  NM - QUAY COUNTY - 000-000-2220-1135,2376,1069,Supplies,FALSE,Lump Sum,2376
Tax,0,TAX:  NM - RIO ARRIBA COUNTY - 000-000-2220-1210,2215,1070,Supplies,FALSE,Lump Sum,2215
Tax,0,TAX: NM - CITY OF SANTA CLARA PUEBLO - 000-000-2220-1013,2437,1211,Supplies,FALSE,Lump Sum,2437
Tax,0,TAX: NM - CITY OF SANTA CLARA PUEBLO - 000-000-2220-1014,2438,1212,Supplies,FALSE,Lump Sum,2438
Tax,0,TAX: NM - TAOS COUNTY - 000-000-2220-1281,2432,1213,Supplies,FALSE,Lump Sum,2432
Tax,0,TAX: OK - BEAVER COUNTY - 500-000-2230-1007,2422,1214,Supplies,FALSE,Lump Sum,2422
Tax,0,TAX: OK - BEAVER COUNTY - 500-000-2230-1008,2423,1215,Supplies,FALSE,Lump Sum,2423
Tax,0,TAX: TEXAS - TULIA (CITY) - 700-000-2245-1106,2441,1216,Supplies,FALSE,Lump Sum,2441
Tax,0,TAX: TEXAS - TULIA (CITY) - 700-000-2245-1107,2442,1217,Supplies,FALSE,Lump Sum,2442
Tax,0,TAX: TEXAS - WHITEFACE (CITY) - 700-000-2245-1104,2439,1218,Supplies,FALSE,Lump Sum,2439
Tax,0,TAX: TEXAS - WHITEFACE (CITY) - 700-000-2245-1105,2440,1219,Supplies,FALSE,Lump Sum,2440
Tax,0,TAX: TEXAS -BORGER (CITY) - 700-000-2245-1102,2435,1220,Supplies,FALSE,Lump Sum,2435
"Supplies : Paint, Coating, and Thinner : Ameron",0,Amercoat #385 (white),A385,262,Supplies,FALSE,GAL,A385
"Supplies : Paint, Coating, and Thinner : Ameron",87.79,Amercoat #450 H (Carlsbad tan),A450H,263,Supplies,FALSE,GAL,A450H
"Supplies : Paint, Coating, and Thinner : Ameron",37.5,Amercoat #450 HS (white),A450HS,264,Supplies,FALSE,GAL,A450HS
"Supplies : Paint, Coating, and Thinner : Ameron",0,Amercoat #78 HB coal tar epoxy,1010115,265,Supplies,FALSE,GAL,1010115
"Supplies : Paint, Coating, and Thinner : Ameron",33.78,Amerlock #400 (pearl gray),A400,266,Supplies,FALSE,GAL,A400
"Supplies : Paint, Coating, and Thinner : Ameron : Thinner",7.5,Ameron #101 thinner,A101T,267,Supplies,FALSE,GAL,A101T
"Supplies : Paint, Coating, and Thinner : Ameron : Thinner",10.3,Ameron #12 thinner,A12T,268,Supplies,FALSE,GAL,A12T
"Supplies : Paint, Coating, and Thinner : Ameron",60.91,Ameron #370 primer,A370P,269,Supplies,FALSE,GAL,A370P
"Supplies : Paint, Coating, and Thinner : Ameron : Thinner",25.78,Ameron #65 thinner,A65T,270,Supplies,FALSE,GAL,A65T
"Equipment : Forklifts, Backhoes and Graders",0,Backhoe,BaHo,281,Equipment,FALSE,HR,BaHo
Equipment,20,Baghouse Fan,BagHouseFan,282,Equipment,FALSE,HR,BagHouseFan
Equipment,0,Barcol harness tester,BarTest,283,Supplies,FALSE,SHIFT,BarTest
Equipment,0,Benzene tester,Btest,284,Supplies,FALSE,SHIFT,Btest
Equipment,0,Bid item (lump sum),BIDLS,285,Supplies,FALSE,Lump Sum,BIDLS
Equipment,0,Billy goat blower,BGBlower,286,Supplies,FALSE,SHIFT,BGBlower
Equipment : Abrasive Blasting,0,Black Beauty blasting unit (with compressor),BBSBUComp,287,Equipment,FALSE,HR,BBSBUComp
Equipment : Abrasive Blasting,0,Black Beauty blasting unit (with plant air),BBSBUPA,288,Equipment,FALSE,HR,BBSBUPA
Supplies,0,Black Magic coal slag,2010020,289,Supplies,FALSE,Sack,2010020
Supplies,11.95,Black Magic coal slag 16/40,2010021,290,Supplies,FALSE,Sack,2010021
Supplies,11.79,Black Magic coal slag 20/40,2010022,291,Supplies,FALSE,Sack,2010022
Supplies,0,Bottles of breathing air,1600013,292,Supplies,FALSE,EA,1600013
Equipment,0,Breathing air pump (100 volt),ElBreath,293,Supplies,FALSE,HR,ElBreath
Equipment : Rescue and Breathing Support,0,Breathing air support unit,BASU,294,Equipment,FALSE,HR,BASU
Equipment : Rescue and Breathing Support,0,Breathing Air Support Unit (Day),BASUD,295,Equipment,FALSE,DAY,BASUD
Equipment,0,Brush unit,Bu,296,Equipment,FALSE,HR,Bu
Equipment : Bucket Trucks,0,Bucket truck,Buck,297,Equipment,FALSE,HR,Buck
"Supplies : Paint, Coating, and Thinner : Carboline : Thinner",10,Carboline #10 thinner,C10T,298,Supplies,FALSE,GAL,C10T
"Supplies : Paint, Coating, and Thinner : Carboline : Semstone",63,Carboline #110 semstone (gray),C110S,299,Supplies,FALSE,GAL,C110S
"Supplies : Paint, Coating, and Thinner : Carboline : Semstone",21,Carboline #110 semstone fabric,C110SF,300,Supplies,FALSE,ROLL,C110SF
Supplies,3.5,"2"" paint brush",5200002,71,Supplies,FALSE,EA,5200002
Equipment,0,"2"" trash pump (with Honda engine)",WP2T,72,Supplies,FALSE,SHIFT,WP2T
Equipment,0,"2"" water pump (with Honda engine)",WP2H,73,Supplies,FALSE,SHIFT,WP2H
Equipment : Water Trucks,0,"2,000 Gallon Water Truck",WT2000,74,Equipment,FALSE,HR,WT2000
Equipment,0,"2,500 lb. capacity air tugger",AT2,75,Supplies,FALSE,SHIFT,AT2
Equipment,0,20' extension ladder,SLadr20,76,Supplies,FALSE,SHIFT,SLadr20
Equipment : 20 Ton Flatbed Trucks,0,20 ton flatbed sandblast truck,SBT,77,Services,FALSE,SHIFT,SBT
Equipment,0,20 ton hydraulic jacks,Jack20,78,Supplies,FALSE,SHIFT,Jack20
Equipment,0,20' x 20' x 40' portable blast tent,BTent20,79,Supplies,FALSE,SHIFT,BTent20
Equipment : 20000 CFM Blowers,0,"20,000 CFM blower",Blwr20,80,Services,FALSE,SHIFT,Blwr20
Equipment,0,Enviroscreen tarp,EnviroST,469,Supplies,FALSE,SHIFT,EnviroST
Supplies,0,Epoxy paint,EP,470,Supplies,FALSE,GAL,EP
Tax,0,TAX:  NM - UNION COUNTY - 000-000-2220-1295,2196,1091,Supplies,FALSE,Lump Sum,2196
Tax,0,TAX:  NM - VALENCIA COUNTY - 000-000-2220-1300,2283,1092,Supplies,FALSE,Lump Sum,2283
Tax,0,TAX:  NM - VALENCIA COUNTY - 000-000-2220-1301,2394,1093,Supplies,FALSE,Lump Sum,2394
Tax,0,TAX:  NM - VAUGHN COUNTY - 000-000-2220-1305,2241,1094,Supplies,FALSE,Lump Sum,2241
Tax,0,TAX:  NV - CLARK COUNTY - 875-000-2225-1005,2273,1095,Supplies,FALSE,Lump Sum,2273
Tax,0,TAX:  NV - CLARK COUNTY - 875-000-2225-1006,2274,1096,Supplies,FALSE,Lump Sum,2274
Tax,0,TAX:  NV - HUMBOLDT COUNTY - 875-000-2225-1010,2326,1097,Supplies,FALSE,Lump Sum,2326
Tax,0,TAX:  NV - HUMBOLDT COUNTY - 875-000-2225-1011,2327,1098,Supplies,FALSE,Lump Sum,2327
Tax,0,TAX:  OK - CITY OF LEEDEY - 500-000-2230-1015,2382,1099,Supplies,FALSE,Lump Sum,2382
Tax,0,TAX:  OK - CITY OF LEEDEY - 500-000-2230-1016,2383,1100,Supplies,FALSE,Lump Sum,2383
"Supplies : Paint, Coating, and Thinner : Carboline",195,Carboline #110 semstone thixotrope,C110ST,301,Supplies,FALSE,Sack,C110ST
"Supplies : Paint, Coating, and Thinner : Carboline : Phenoline",58,Carboline #1205 phenoline,C1205P,302,Supplies,FALSE,GAL,C1205P
"Supplies : Paint, Coating, and Thinner : Carboline",26.9,Carboline #133 (tint blue),C133TB,303,Supplies,FALSE,GAL,C133TB
"Supplies : Paint, Coating, and Thinner : Carboline",45.25,Carboline #133 HB (river bend),C133RB,304,Supplies,FALSE,GAL,C133RB
"Supplies : Paint, Coating, and Thinner : Carboline",50,Carboline #133 HB (safety red),C133SR,305,Supplies,FALSE,GAL,C133SR
"Supplies : Paint, Coating, and Thinner : Carboline",50,Carboline #133 HB (safety yellow),C133SY,306,Supplies,FALSE,GAL,C133SY
"Supplies : Paint, Coating, and Thinner : Carboline",43.6,Carboline #133 HB (white),C133W,307,Supplies,FALSE,GAL,C133W
"Supplies : Paint, Coating, and Thinner : Carboline",34.5,Carboline #133 VOC (dark gray),C133DG,308,Supplies,FALSE,GAL,C133DG
"Supplies : Paint, Coating, and Thinner : Carboline",34.5,Carboline #133 VOC (gray),C133G,309,Supplies,FALSE,GAL,C133G
"Supplies : Paint, Coating, and Thinner : Carboline : Carbothane",34.5,Carboline #133 VOC carbothane (sand castle),C133SC,310,Supplies,FALSE,GAL,C133SC
Equipment,0,Chemical cleaning unit,ChemClean,371,Equipment,FALSE,HR,ChemClean
Equipment,0,Chemical foaming unit,ChemFoam,372,Equipment,FALSE,HR,ChemFoam
"Supplies : Paint, Coating, and Thinner : Chemline",244,Chemline 784/32 coating material (gray),C784CM,373,Supplies,FALSE,GAL,C784CM
Equipment,0,Chernie balls,Chern,374,Supplies,FALSE,SHIFT,Chern
Supplies,0,CHLOR-RID,9100040,375,Supplies,FALSE,GAL,9100040
Supplies,97.79,Chlortest (5 per kit),CHLORT,376,Supplies,FALSE,Kit,CHLORT
"Supplies : Paint, Coating, and Thinner : CIM Industries",38.81,CIM #1000 pre mix with activator,CIM1000,377,Supplies,FALSE,GAL,CIM1000
"Supplies : Paint, Coating, and Thinner : CIM Industries",184.01,CIM cloth,CIMCL,378,Supplies,FALSE,ROLL,CIMCL
Equipment,0,Cleanup charge (per pack),CleanUp,379,Supplies,FALSE,SHIFT,CleanUp
Labor : DT,0,Clerical - DT,CDT,380,Labor,FALSE,,CDT
Labor : OT,0,Clerical - OT,COT,381,Labor,FALSE,,COT
Labor : TT,0,Clerical - PT,CPT,382,Labor,FALSE,,CPT
Labor : ST,0,Clerical - ST,CST,383,Labor,FALSE,,CST
Labor : TT,0,Clerical - TT,CTT,384,Labor,FALSE,,CTT
Equipment,0,Combination trailer,ComboTrail,385,Supplies,FALSE,SHIFT,ComboTrail
Equipment : 750 HP Hydroblast,26.4,Computerized Air Preheater Cleaning Tool,CAPCT,386,Equipment,FALSE,HR,CAPCT
Equipment,0,Confined space rescue tripod,CSTripod,387,Equipment,FALSE,HR,CSTripod
Supplies,0,Consumable items,CONS,388,Supplies,FALSE,DAY,CONS
Equipment,0,Contracted item (hourly),BIDCI,389,Equipment,FALSE,HR,BIDCI
Equipment,0,Coppus air fans,CopAir,390,Supplies,FALSE,SHIFT,CopAir
"Supplies : Paint, Coating, and Thinner : Devoe",38.5,Devoe #378 (chestnut),D378C,421,Supplies,FALSE,GAL,D378C
"Supplies : Paint, Coating, and Thinner : Devoe",38.5,Devoe #378 (forest green),D378FG,422,Supplies,FALSE,GAL,D378FG
"Supplies : Paint, Coating, and Thinner : Devoe",62.76,Devoe #378 (java),D378J,423,Supplies,FALSE,GAL,D378J
"Supplies : Paint, Coating, and Thinner : Devoe",36.5,Devoe #378 (light gray),D378LG,424,Supplies,FALSE,GAL,D378LG
"Supplies : Paint, Coating, and Thinner : Devoe",62.76,Devoe #378 (online),D378O,425,Supplies,FALSE,GAL,D378O
"Supplies : Paint, Coating, and Thinner : Devoe",62.41,Devoe #379 (fed std),D379FS,426,Supplies,FALSE,GAL,D379FS
"Supplies : Paint, Coating, and Thinner : Devoe",42.5,Devoe #379 (safety blue),D379SB,427,Supplies,FALSE,GAL,D379SB
"Supplies : Paint, Coating, and Thinner : Devoe",28.2,Devoe #389 (brown),D389B,428,Supplies,FALSE,GAL,D389B
"Supplies : Paint, Coating, and Thinner : Devoe",31.2,Devoe #389 (medium bronze),D389MB,429,Supplies,FALSE,GAL,D389MB
"Supplies : Paint, Coating, and Thinner : Devoe",19.2,Devoe #5 thinner,D5T,430,Supplies,FALSE,GAL,D5T
Supplies,0,Fire Retardant Wet Suit,8100090,481,Supplies,FALSE,EA,8100090
Equipment,0,Firehose rental (per 50' section),Fhose,482,Supplies,FALSE,SHIFT,Fhose
Equipment,0,Fireproofing mono pump unit,FireMono,483,Supplies,FALSE,HR,FireMono
Equipment,0,Fisher-Klosterman dust collector cyclones,DustCC,484,Supplies,FALSE,SHIFT,DustCC
Equipment : Painting Equipment,0,Flakeline King spray unit with hopper (with compressor),FlSPUComp,485,Equipment,FALSE,HR,FlSPUComp
Equipment : Painting Equipment,0,Flakeline King spray unit with hopper (with plant air),FlSPUPA,486,Equipment,FALSE,HR,FlSPUPA
Equipment,0,Flange jacks (per pair),Fjack,487,Supplies,FALSE,SHIFT,Fjack
Equipment,0,Floodlight (150 watt),FL150,488,Supplies,FALSE,SHIFT,FL150
Equipment,0,Floodlight (500 watt),FL500,489,Supplies,FALSE,SHIFT,FL500
Supplies,0,Floodlight bulb (150 watt),9500100,490,Supplies,FALSE,EA,9500100
Equipment,0,Hydroblast flex lance accessory,HBFlex,551,Supplies,FALSE,HR,HBFlex
Labor : OT,0,Hydroblast Helper - OT,HHOT,552,Labor,FALSE,,HHOT
Labor : ST,0,Hydroblast Helper - ST,HHST,553,Labor,FALSE,,HHST
Labor : OT,0,Hydroblast Project Manager - OT,HPMOT,554,Labor,FALSE,,HPMOT
Labor : ST,0,Hydroblast Project Manager - ST,HPMST,555,Labor,FALSE,,HPMST
Labor : OT,0,Hydroblast Service Supervisor - OT,HSSOT,556,Labor,FALSE,,HSSOT
Labor : ST,0,Hydroblast Service Supervisor - ST,HSSST,557,Labor,FALSE,,HSSST
Labor : OT,0,Hydroblast Technician - OT,HTOT,558,Labor,FALSE,,HTOT
Labor : ST,0,Hydroblast Technician - ST,HTST,559,Labor,FALSE,,HTST
Equipment : GapVax,0,Hydro-excavation truck with 2-man crew (scheduled),HXTS,560,Equipment,FALSE,HR,HXTS
Labor : ST,0,Journeyman - ST,JST,581,Labor,FALSE,,JST
Labor : TT,0,Journeyman - TT,JTT,582,Labor,FALSE,,JTT
Equipment,0,Journeyman Overtime Burden,JOB,583,Supplies,FALSE,HR,JOB
Labor : DT,0,Junior Foreman - DT,JFDT,584,Labor,FALSE,,JFDT
Labor : OT,0,Junior Foreman - OT,JFOT,585,Labor,FALSE,,JFOT
Labor : TT,0,Junior Foreman - PT,JFPT,586,Labor,FALSE,,JFPT
Labor : ST,0,Junior Foreman - ST,JFST,587,Labor,FALSE,,JFST
Labor : TT,0,Junior Foreman - TT,JFTT,588,Labor,FALSE,,JFTT
"Supplies : Paint, Coating, and Thinner",4.99,Krylon spray paint (red),KRSP,589,Supplies,FALSE,EA,KRSP
Supplies,0,KTA-Tator Press-O-Film,9700700,590,Supplies,FALSE,ROLL,9700700
Labor : OT,0,NACE Level 1 Inspector - OT,NIOT,621,Labor,FALSE,,NIOT
Labor : ST,0,NACE Level 1 Inspector - ST,NIST,622,Labor,FALSE,,NIST
Labor : TT,0,NACE Level 1 Inspector - TT,NITT,623,Labor,FALSE,,NITT
Equipment,0,Needle scalers (air-powered),Nscaler,624,Supplies,FALSE,SHIFT,Nscaler
Equipment,0,Needle scalers (HEPA vacuum),HEPANS,625,Supplies,FALSE,SHIFT,HEPANS
Equipment,0,Non-Heated Paint Shop,Bldg,626,Supplies,FALSE,SHIFT,Bldg
Equipment,0,NORM tester,NormTest,627,Supplies,FALSE,SHIFT,NormTest
Equipment,0,Nozzle light (150 Watt),NL150,628,Supplies,FALSE,SHIFT,NL150
Equipment,0,Office trailer,OfficeTrail,629,Supplies,FALSE,SHIFT,OfficeTrail
Equipment,0,Ohm meter,Ohm,630,Supplies,FALSE,SHIFT,Ohm
Equipment : Painting Equipment,0,Polibrid paint unit (does not include generator or compressor),PolyPU,671,Equipment,FALSE,HR,PolyPU
Supplies,0,Polyester putty,3100070,672,Supplies,FALSE,GAL,3100070
Equipment : Abrasive Blasting,0,Portable bead blast cabinet (with compressor),BBCabComp,673,Equipment,FALSE,HR,BBCabComp
Equipment : Abrasive Blasting,0,Portable bead blast cabinet (with plant air),BBCabPA,674,Equipment,FALSE,HR,BBCabPA
Equipment,0,Portable trough-type water tank,TankTr,675,Supplies,FALSE,SHIFT,TankTr
Equipment,0,Porta-power unit,PortaP,676,Supplies,FALSE,SHIFT,PortaP
Equipment,0,Potable water hauling truck,PotWatTrk,677,Equipment,FALSE,DAY,PotWatTrk
"Supplies : Paint, Coating, and Thinner : Power Crete",39.96,Power Crete,PC,678,Supplies,FALSE,Sack,PC
"Supplies : Paint, Coating, and Thinner : Power Crete",105,Power Crete #95A (10 lb. kit),PC95A,679,Supplies,FALSE,Kit,PC95A
"Supplies : Paint, Coating, and Thinner : Power Crete",64.91,Power Crete J epoxy,PCJE,680,Supplies,FALSE,GAL,PCJE
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",27.95,Sherwin Williams #401 (plaza beige),SW401PB,851,Supplies,FALSE,GAL,SW401PB
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",31.67,Sherwin Williams #404 (Durango water green),SW404DWG,852,Supplies,FALSE,GAL,SW404DWG
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",30.85,Sherwin Williams #404 derby turf,SW404DT,853,Supplies,FALSE,GAL,SW404DT
"Supplies : Paint, Coating, and Thinner : Sherwin Williams : Macropoxy",36.64,Sherwin Williams #404 macropoxy HS (juniper green),SW404M,854,Supplies,FALSE,GAL,SW404M
"Supplies : Paint, Coating, and Thinner : Sherwin Williams : Thinners",33.19,Sherwin Williams #43 reducer,SW43R,855,Supplies,FALSE,GAL,SW43R
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",74,Sherwin Williams #450 corcote (gray),SW450G,856,Supplies,FALSE,GAL,SW450G
"Supplies : Paint, Coating, and Thinner : Sherwin Williams : Thinners",30,Sherwin Williams #5 reducer,SW5R,857,Supplies,FALSE,GAL,SW5R
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",38.21,Sherwin Williams #501 polylon,SW501P,858,Supplies,FALSE,GAL,SW501P
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",207.91,Sherwin Williams #525 hi-temp (juniper green),SW525JG,859,Supplies,FALSE,GAL,SW525JG
"Supplies : Paint, Coating, and Thinner : Sherwin Williams",49.47,Sherwin Williams #525 sherglass,SW525S,860,Supplies,FALSE,GAL,SW525S
"Equipment : Forklifts, Backhoes and Graders",0,Forklift,FL,501,Equipment,FALSE,HR,FL
Equipment : Front End Loaders,0,Front end loader,FrEndLoad,502,Supplies,FALSE,SHIFT,FrEndLoad
Surcharge,0,Fuel Surcharge,FSUR,503,Supplies,FALSE,EA,FSUR
Equipment,0,Fully-rigged & supplied tool van or toolbox units for shutdowns,RiggedVan,504,Supplies,FALSE,MONTH,RiggedVan
Equipment : GapVax,0,GapVax Combo Unit,Combo,505,Equipment,FALSE,HR,Combo
Equipment : GapVax,0,GapVax Vacuum Unit w/ Attached Pressure Washer,GapVax,506,Equipment,FALSE,HR,GapVax
Equipment,0,Geiger counter,GeigCounter,507,Supplies,FALSE,SHIFT,GeigCounter
Equipment,0,Ground fault box,GroundF,508,Supplies,FALSE,SHIFT,GroundF
Equipment,0,Gyro Shot Gun Unit,GyroShot,509,Equipment,FALSE,HR,GyroShot
Equipment,0,H2S personal gas monitor,H2SPers,510,Supplies,FALSE,SHIFT,H2SPers
Tax,0,TAX:  NM - RIO ARRIBA COUNTY - 000-000-2220-1211,2214,1071,Supplies,FALSE,Lump Sum,2214
Tax,0,TAX:  NM - RIO RANCHO (BERNALILLO COUNTY) - 000-000-2220-1220,2286,1072,Supplies,FALSE,Lump Sum,2286
Tax,0,TAX:  NM - RIO RANCHO (BERNALILLO COUNTY) - 000-000-2220-1221,2287,1073,Supplies,FALSE,Lump Sum,2287
Tax,0,TAX:  NM - RIO RANCHO (SANDOVAL COUNTY) - 000-000-2220-1225,2289,1074,Supplies,FALSE,Lump Sum,2289
Tax,0,TAX:  NM - ROSWELL - 000-000-2220-1230,2290,1075,Supplies,FALSE,Lump Sum,2290
Tax,0,TAX:  NM - ROSWELL - 000-000-2220-1231,2291,1076,Supplies,FALSE,Lump Sum,2291
Tax,0,TAX:  NM - SAN JUAN COUNTY - 000-000-2220-1235,2190,1077,Supplies,FALSE,Lump Sum,2190
Tax,0,TAX:  NM - SAN JUAN COUNTY - 000-000-2220-1236,2191,1078,Supplies,FALSE,Lump Sum,2191
Tax,0,TAX:  NM - SAN MIGUEL COUNTY - 000-000-2220-1240,2217,1079,Supplies,FALSE,Lump Sum,2217
Tax,0,TAX:  NM - SAN MIGUEL COUNTY - 000-000-2220-1241,2406,1080,Supplies,FALSE,Lump Sum,2406
Tax,0,TAX:  TX - DEAF SMITH COUNTY - 700-000-2245-1041,2309,1151,Supplies,FALSE,Lump Sum,2309
Tax,0,TAX:  TX - ECTOR COUNTY - 700-000-2245-1009,2377,1152,Supplies,FALSE,Lump Sum,2377
Tax,0,TAX:  TX - EL PASO COUNTY - 700-000-2245-1092,2390,1153,Supplies,FALSE,Lump Sum,2390
Tax,0,TAX:  TX - EL PASO COUNTY - 700-000-2245-1093,2391,1154,Supplies,FALSE,Lump Sum,2391
Tax,0,TAX:  TX - GAINES COUNTY - 700-000-2245-1035,2306,1155,Supplies,FALSE,Lump Sum,2306
Tax,0,TAX:  TX - GAINES COUNTY - 700-000-2245-1036,2307,1156,Supplies,FALSE,Lump Sum,2307
Tax,0,TAX:  TX - GRIMES COUNTY - 700-000-2245-1007,2322,1157,Supplies,FALSE,Lump Sum,2322
Tax,0,TAX:  TX - GRIMES COUNTY - 700-000-2245-1008,2323,1158,Supplies,FALSE,Lump Sum,2323
Tax,0,TAX:  TX - HALE COUNTY - 700-000-2245-1032,2356,1159,Supplies,FALSE,Lump Sum,2356
Tax,0,TAX:  TX - HALE COUNTY - 700-000-2245-1033,2357,1160,Supplies,FALSE,Lump Sum,2357
Supplies,0,Water,1900200,1311,Supplies,FALSE,GAL,1900200
Equipment,0,Water truck support unit for hydro-excavation,WTSupport,1312,Supplies,FALSE,HR,WTSupport
Equipment : Abrasive Blasting,0,Wet blast nozzle attachment,WBNA,1313,Equipment,FALSE,HR,WBNA
Equipment : Vacuum Trucks,0,Wet Vacuum Service,WVS,1314,Equipment,FALSE,HR,WVS
Supplies,0,Spray socks,8700200,921,Supplies,FALSE,EA,8700200
Equipment : Painting Equipment,0,Standard paint unit (with compressor),SPU,922,Equipment,FALSE,HR,SPU
Equipment : Painting Equipment,0,Standard paint unit (with plant air),SPUPA,923,Equipment,FALSE,HR,SPUPA
Equipment,0,Standby,STBY,924,Supplies,FALSE,DAY,STBY
Equipment,0,Standby,STBYH,925,Equipment,FALSE,HR,STBYH
Equipment : Reclaimers,0,Steel Shot Reclaimer Unit,StShRecl,926,Equipment,FALSE,HR,StShRecl
Equipment,0,Step Ladder (all sizes),SLadr,927,Supplies,FALSE,SHIFT,SLadr
Equipment,0,Sterilization Unit,SterUnit,928,Equipment,FALSE,HR,SterUnit
Equipment,0,Subcontracted item (edit line item),SubContr,929,Supplies,FALSE,EA,SubContr
Equipment : Specialty Cleaning Tools,0,Suction roll cleaning machine,Suction,930,Equipment,FALSE,DAY,Suction
Equipment : Vacuum Trucks,0,Wet vacuum services - HW,WVSH,1315,Equipment,FALSE,HR,WVSH
Equipment,0,Wheelbarrow (rubber tired),Wbrw,1316,Supplies,FALSE,SHIFT,Wbrw
"Supplies : Paint, Coating, and Thinner : Wilko",16.95,Wilko #44 thinner,W44T,1317,Supplies,FALSE,GAL,W44T
"Supplies : Paint, Coating, and Thinner : Wilko",13.95,Wilko #71 thinner,W71T,1318,Supplies,FALSE,GAL,W71T
"Supplies : Paint, Coating, and Thinner : Wilko",66.6,Wilko clear coat,WCC,1319,Supplies,FALSE,GAL,WCC
"Supplies : Paint, Coating, and Thinner : Wilko",36.61,Wilko epoxy primer,WEP,1320,Supplies,FALSE,GAL,WEP
,24.99,"10 Pack of 1"" Paint Brushes",10x1PntBrsh,0,Equipment,FALSE,,10x1PntBrsh
